datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_6h_kpa,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event,landslide_next_6h
11-07-2024 07:00,11-07-2024,07:00:00,0.14,9.74,10.18,22.01,1.058,10.58,0.1255,-0.2578,9.084,1.213,0.716,5.274,-0.0125,0.0232,9.786,0.0305,0.0022,0.0393,0.0978,LOW,0,0
11-07-2024 08:00,11-07-2024,08:00:00,0.02,9.65,10.2,22.04,1.07,10.7,0.1621,-0.2633,9.092,1.23,0.772,5.099,0.0153,-0.0253,9.7976,-0.005,0.0441,0.058,0.1055,LOW,0,0
11-07-2024 09:00,11-07-2024,09:00:00,0.15,4.17,10.35,22.18,1.055,10.55,0.0925,-0.2517,9.088,1.238,0.747,5.261,0.0451,0.007,9.8098,-0.0223,-0.0218,0.0352,0.0708,LOW,0,0
11-07-2024 10:00,11-07-2024,10:00:00,0,4.17,10.35,20.83,1.058,10.58,0.0986,-0.2395,9.083,1.21,0.752,5.139,-0.0076,0.016,9.8437,-0.0227,-0.0001,0.0026,0.0871,LOW,0,0
11-07-2024 11:00,11-07-2024,11:00:00,0.15,0.46,10.49,20.77,1.081,10.81,0.0641,-0.1912,9.082,1.228,0.777,5.204,0.0022,-0.0104,9.841,0.0235,-0.0116,-0.0138,0.0298,LOW,0,0
11-07-2024 12:00,11-07-2024,12:00:00,0.02,0.48,10.51,20.79,1.044,10.44,0.0089,-0.1828,9.087,1.244,0.747,5.205,-0.0017,0.0247,9.8211,-0.052,-0.0295,-0.0392,0.0489,LOW,0,0
11-07-2024 13:00,11-07-2024,13:00:00,0.05,0.38,10.56,20.84,1.022,10.22,-0.0351,-0.1887,9.093,1.253,0.788,5.245,0.0058,0.03,9.8476,0.0072,0.092,0.1217,0.0077,LOW,0,0
11-07-2024 14:00,11-07-2024,14:00:00,0,0.36,10.42,20.84,1.018,10.18,-0.0513,-0.171,9.093,1.275,0.758,5.271,-0.015,0,9.8323,-0.0144,-0.0291,0.0823,0.016,LOW,0,0
11-07-2024 15:00,11-07-2024,15:00:00,0.13,0.35,10.56,17.9,1.03,10.3,-0.0247,-0.1514,9.042,1.248,0.722,5.134,-0.0042,-0.0198,9.8017,-0.0153,0.0507,0.0565,0.0376,LOW,0,0
11-07-2024 16:00,11-07-2024,16:00:00,0,0.35,10.48,17.9,1.076,10.76,0.0178,-0.0797,9.04,1.267,0.741,5.178,-0.0101,-0.014,9.788,0.0629,0.0343,0.0117,0.0553,LOW,0,0
11-07-2024 17:00,11-07-2024,17:00:00,0.06,0.26,10.54,17.96,1.082,10.82,0.0013,-0.0412,8.964,1.178,0.673,5.238,-0.0118,-0.0127,9.811,-0.0225,0.0282,0.0874,0.03,LOW,0,0
11-07-2024 18:00,11-07-2024,18:00:00,0,0.24,10.54,17.96,1.053,10.53,0.0092,-0.0136,8.962,1.253,0.755,5.379,0.0073,0.0079,9.8462,0.0915,-0.0153,-0.0569,0.0248,LOW,0,0
11-07-2024 19:00,11-07-2024,19:00:00,0.14,0.33,10.67,18.08,1.056,10.56,0.0334,-0.0033,8.959,1.246,0.802,5.231,0.0095,-0.0246,9.8041,0.0147,0.0498,-0.0018,0.0345,LOW,0,0
11-07-2024 20:00,11-07-2024,20:00:00,0.03,0.36,10.7,18.07,1.049,10.49,0.0301,0.0046,8.877,1.216,0.726,5.284,-0.032,-0.0214,9.79,-0.0657,-0.0709,0.0413,0.0333,LOW,0,0
11-07-2024 21:00,11-07-2024,21:00:00,0.02,0.24,10.64,17.86,1.017,10.17,-0.0138,0.0024,8.868,1.257,0.768,5.317,-0.0173,0.0017,9.8167,0.0652,-0.0245,-0.0165,0.0118,LOW,0,0
11-07-2024 22:00,11-07-2024,22:00:00,9.54,9.78,20.17,27.22,1.133,11.33,0.0571,0.131,8.863,1.22,0.805,5.13,-0.0005,0.0054,9.7737,0.0405,0.0068,0.0211,0.0483,LOW,0,0
11-07-2024 23:00,11-07-2024,23:00:00,0,9.72,20.17,27.22,1.126,11.26,0.044,0.1621,8.946,1.291,0.794,5.195,-0.0047,0.0107,9.838,-0.0732,-0.002,-0.0215,0.0762,LOW,0,0
12-07-2024 00:00,12-07-2024,00:00:00,0,9.72,20.13,27.22,1.121,11.21,0.0681,0.1385,8.944,1.229,0.789,5.181,0.0109,-0.0085,9.803,0.0032,0.0492,-0.0117,0.0354,LOW,0,0
12-07-2024 01:00,12-07-2024,01:00:00,0,9.58,20.04,27.22,1.134,11.34,0.0786,0.2023,8.943,1.266,0.788,5.267,0.0142,0.0094,9.7637,0.0182,-0.0549,0.0158,0.0552,LOW,0,0
12-07-2024 02:00,12-07-2024,02:00:00,0,9.55,19.92,27.22,1.162,11.62,0.1133,0.2541,8.947,1.208,0.79,5.327,0.0151,-0.0253,9.7962,-0.0016,-0.021,0.0263,0.0523,LOW,0,0
12-07-2024 03:00,12-07-2024,03:00:00,0.04,9.58,14.34,25.99,1.2,12,0.183,0.2371,9.036,1.282,0.793,5.113,0.0026,0.0279,9.7816,-0.0371,0.034,-0.0775,0.1286,LOW,0,0
12-07-2024 04:00,12-07-2024,04:00:00,0,0.04,14.34,25.83,1.178,11.78,0.0451,0.2186,9.035,1.25,0.79,4.98,0.0018,0.012,9.8487,-0.0001,0.0029,0.0095,0.0374,LOW,0,0
12-07-2024 05:00,12-07-2024,05:00:00,0,0.04,10.48,25.83,1.143,11.43,0.0172,0.1265,9.035,1.244,0.791,5.209,0.0002,-0.004,9.8649,-0.0475,-0.0073,-0.0568,0.0054,LOW,0,0
12-07-2024 06:00,12-07-2024,06:00:00,0.05,0.09,10.53,25.88,1.161,11.61,0.0401,0.1264,9.039,1.196,0.73,5.226,0.0099,-0.0013,9.8306,0.0201,-0.047,0.0477,0.0244,LOW,0,0
12-07-2024 07:00,12-07-2024,07:00:00,0,0.09,10.39,25.77,1.123,11.23,-0.0114,0.0654,8.971,1.208,0.717,5.185,-0.0067,-0.0233,9.8019,0.1094,-0.0425,0.0522,0.0526,LOW,0,0
12-07-2024 08:00,12-07-2024,08:00:00,0.06,0.15,10.43,25.71,1.089,10.89,-0.0727,0.0194,8.97,1.249,0.732,5.202,0.0026,0.0079,9.7817,0.0518,0.0341,0.0497,0.0231,LOW,0,0
12-07-2024 09:00,12-07-2024,09:00:00,0,0.11,10.28,25.71,1.065,10.65,-0.1351,0.0095,8.962,1.202,0.762,5.149,-0.0012,-0.0032,9.826,0.0785,0.0136,0.0024,0.0139,LOW,0,0
12-07-2024 10:00,12-07-2024,10:00:00,0,0.11,10.28,25.65,1.077,10.77,-0.1015,0.0186,8.96,1.232,0.807,5.225,-0.0072,0.01,9.8351,-0.02,0.0687,-0.0045,0.0401,LOW,0,0
12-07-2024 11:00,12-07-2024,11:00:00,5.56,5.67,15.69,31.21,1.154,11.54,0.0105,0.073,8.959,1.233,0.748,5.171,-0.0126,0.0061,9.8117,-0.0189,0.014,0.0005,0.0508,LOW,0,0
12-07-2024 12:00,12-07-2024,12:00:00,0,5.62,15.67,31.08,1.15,11.5,-0.0115,0.106,8.874,1.173,0.74,5.09,-0.0065,-0.0111,9.8314,-0.0187,-0.0315,-0.0211,0.0508,LOW,0,0
12-07-2024 13:00,12-07-2024,13:00:00,0,5.62,15.62,31.08,1.153,11.53,0.0302,0.1307,8.867,1.223,0.774,5.22,0.0003,-0.0168,9.7823,-0.1014,0.0247,0.0765,0.0067,LOW,0,0
12-07-2024 14:00,12-07-2024,14:00:00,0,5.56,15.62,31.07,1.158,11.58,0.0684,0.1391,8.864,1.162,0.777,5.216,-0.0167,0.0073,9.8181,-0.0272,0.0508,-0.0421,0.0441,LOW,0,0
12-07-2024 15:00,12-07-2024,15:00:00,0,5.56,15.49,31.07,1.132,11.32,0.0677,0.1019,8.867,1.253,0.721,5.199,0.0113,-0.0163,9.8041,-0.0511,0.0481,0.08,0.0382,LOW,0,0
12-07-2024 16:00,12-07-2024,16:00:00,0,5.56,15.49,31.07,1.146,11.46,0.069,0.0697,8.867,1.226,0.8,5.323,0.0096,0.0144,9.8841,0.0169,-0.1278,-0.0455,0.0552,LOW,0,0
12-07-2024 17:00,12-07-2024,17:00:00,0,0,15.43,31.07,1.133,11.33,-0.0214,0.0503,8.88,1.237,0.803,5.153,0.0227,-0.0132,9.7673,-0.0219,0.0087,0.0699,0.0361,LOW,0,0
12-07-2024 18:00,12-07-2024,18:00:00,0.8,0.8,16.23,31.87,1.128,11.28,-0.0222,0.0746,8.879,1.212,0.784,5.275,0.0103,-0.0029,9.8262,0.0319,0.017,-0.0019,0.0206,LOW,0,0
12-07-2024 19:00,12-07-2024,19:00:00,0,0.8,16.09,31.72,1.124,11.24,-0.0296,0.0677,8.886,1.2,0.795,5.238,0.0273,-0.0107,9.8067,0.0021,-0.0137,0.0385,0.021,LOW,0,0
12-07-2024 20:00,12-07-2024,20:00:00,0,0.8,16.07,31.72,1.128,11.28,-0.0292,0.0799,8.89,1.235,0.747,5.224,0.0121,-0.0141,9.8392,0.0774,-0.0231,0.0603,0.0462,LOW,0,0
12-07-2024 21:00,12-07-2024,21:00:00,0.15,0.95,16.2,31.86,1.121,11.21,-0.0117,0.1039,8.928,1.259,0.793,5.212,-0.017,0.0198,9.8321,0.0027,0.0188,0.0735,0.005,LOW,0,0
12-07-2024 22:00,12-07-2024,22:00:00,0,0.95,6.66,31.86,1.1,11,-0.046,-0.0334,8.928,1.199,0.8,5.201,0.0069,0.0262,9.8319,0.042,0.09,0.0245,0.0183,LOW,0,0
12-07-2024 23:00,12-07-2024,23:00:00,0,0.95,6.66,31.75,1.096,10.96,-0.0362,-0.0299,8.925,1.212,0.745,5.045,-0.0024,-0.0021,9.7624,-0.0075,-0.0106,0.0637,0.0131,LOW,0,0
13-07-2024 00:00,13-07-2024,00:00:00,0.07,0.22,6.73,31.69,1.056,10.56,-0.0715,-0.065,8.928,1.233,0.798,5.381,-0.0173,0.0108,9.802,0.0791,0.0515,0.0226,0.0446,LOW,0,0
13-07-2024 01:00,13-07-2024,01:00:00,0.14,0.36,6.87,31.74,1.016,10.16,-0.1072,-0.118,8.921,1.25,0.761,5.174,0.0025,0.004,9.7867,-0.0058,-0.0768,-0.0292,0.065,LOW,0,0
13-07-2024 02:00,13-07-2024,02:00:00,0,0.36,6.87,31.74,0.996,9.96,-0.1324,-0.1658,8.911,1.185,0.796,5.07,0.0097,0.0074,9.7963,-0.0424,0.0545,-0.0478,0.0229,LOW,0,0
13-07-2024 03:00,13-07-2024,03:00:00,0,0.21,6.83,27.54,0.992,9.92,-0.1283,-0.2074,8.92,1.213,0.758,5.087,0.0023,0.0197,9.7981,0.0139,0.0883,-0.0477,0.019,LOW,0,0
13-07-2024 04:00,13-07-2024,04:00:00,0,0.21,6.83,27.54,0.974,9.74,-0.1261,-0.2046,8.923,1.258,0.734,5.125,0.0056,0.0091,9.8047,0.0164,-0.0421,0.0503,0.0128,LOW,0,0
13-07-2024 05:00,13-07-2024,05:00:00,0,0.21,6.83,27.45,0.975,9.75,-0.1212,-0.1682,8.927,1.198,0.806,5.152,-0.018,0.012,9.7646,0.0466,-0.0089,-0.058,0.0487,LOW,0,0
13-07-2024 06:00,13-07-2024,06:00:00,0,0.14,6.78,27.45,0.954,9.54,-0.1025,-0.2077,8.929,1.228,0.75,5.061,0.0025,-0.0137,9.8024,-0.0021,-0.0009,0.0144,0.0179,LOW,0,0
13-07-2024 07:00,13-07-2024,07:00:00,0,0,6.78,27.35,0.966,9.66,-0.0507,-0.1573,8.932,1.193,0.766,5.222,-0.0152,0.0043,9.8205,-0.006,-0.0349,0.0485,0.0189,LOW,0,0
13-07-2024 08:00,13-07-2024,08:00:00,0.1,0.1,6.82,27.45,0.947,9.47,-0.0491,-0.1422,8.941,1.197,0.774,5.21,-0.0127,-0.0054,9.7933,0.0216,-0.0002,0.0378,0.021,LOW,0,0
13-07-2024 09:00,13-07-2024,09:00:00,0,0.1,6.82,27.45,0.943,9.43,-0.0495,-0.1218,8.955,1.219,0.759,5.263,0.0029,-0.0028,9.7465,-0.0331,-0.0091,0.039,0.012,LOW,0,0
13-07-2024 10:00,13-07-2024,10:00:00,2.84,2.94,9.66,30.28,0.981,9.81,0.0073,-0.0958,8.946,1.241,0.796,5.366,-0.012,0.0024,9.7996,-0.0168,-0.0369,-0.0159,0.0469,LOW,0,0
13-07-2024 11:00,13-07-2024,11:00:00,0,2.94,4.1,30.28,0.979,9.79,0.0037,-0.1751,8.943,1.199,0.841,5.248,-0.0011,0.0161,9.8307,0.0127,-0.0555,0.0154,0.0063,LOW,0,0
13-07-2024 12:00,13-07-2024,12:00:00,0,2.94,4.1,30.28,0.971,9.71,0.0176,-0.1786,8.941,1.228,0.754,5.093,-0.0016,-0.0025,9.7828,-0.0453,0.0381,0.0442,0.0296,LOW,0,0
13-07-2024 13:00,13-07-2024,13:00:00,0,2.94,4.1,30.28,0.958,9.58,-0.008,-0.1954,8.942,1.263,0.793,5.189,-0.0078,0.0079,9.7725,0.0317,-0.0434,0.0549,0.0119,LOW,0,0
13-07-2024 14:00,13-07-2024,14:00:00,0.02,2.86,4.12,30.17,0.956,9.56,0.0091,-0.2016,8.926,1.195,0.78,5.332,-0.0098,0.0025,9.8178,-0.0075,-0.0191,0.0298,0.0273,LOW,0,0
13-07-2024 15:00,13-07-2024,15:00:00,0.14,3,4.26,30.31,0.967,9.67,0.0246,-0.165,8.93,1.235,0.778,5.262,0.0169,0.0016,9.7969,0.0041,0.0457,-0.092,0.0173,LOW,0,0
13-07-2024 16:00,13-07-2024,16:00:00,0,0.16,4.26,30.23,0.97,9.7,-0.0105,-0.1753,8.934,1.215,0.803,5.174,0.0028,0.0042,9.8457,0.024,-0.0558,-0.015,0.0247,LOW,0,0
13-07-2024 17:00,13-07-2024,17:00:00,5.01,5.17,9.27,35.24,1.012,10.12,0.0332,-0.1204,8.943,1.225,0.785,5.182,-0.0112,-0.0061,9.8181,-0.0241,-0.0383,0.0526,0.015,LOW,0,0
13-07-2024 18:00,13-07-2024,18:00:00,0,5.17,8.47,35.24,0.999,9.99,0.0273,-0.1291,8.935,1.24,0.814,5.336,0.0186,0.0265,9.7987,-0.0028,-0.0252,-0.0229,0.0142,LOW,0,0
13-07-2024 19:00,13-07-2024,19:00:00,0.04,5.21,8.51,35.28,0.981,9.81,0.0233,-0.1425,8.934,1.179,0.759,5.256,0.0057,0.015,9.778,0.0007,-0.0419,-0.0234,0,LOW,0,0
13-07-2024 20:00,13-07-2024,20:00:00,14.86,20.05,23.37,50.14,1.176,11.76,0.2205,0.0481,8.932,1.223,0.803,5.268,0.0125,0.0102,9.7926,0.0578,-0.0299,-0.006,0.1512,LOW,0,0
13-07-2024 21:00,13-07-2024,21:00:00,0,19.91,23.22,50.06,1.248,12.48,0.2804,0.1272,8.931,1.172,0.865,5.119,-0.0109,-0.0071,9.8023,-0.0654,-0.0288,0.007,0.1951,LOW,0,0
13-07-2024 22:00,13-07-2024,22:00:00,0,19.91,23.22,50.06,1.32,13.2,0.3496,0.2203,8.83,1.201,0.79,5.191,-0.02,-0.0156,9.8207,-0.0177,0.023,-0.0019,0.2653,MODERATE,0,0
13-07-2024 23:00,13-07-2024,23:00:00,0.03,14.94,23.26,50.09,1.386,13.86,0.3735,0.2893,8.919,1.285,0.815,5.326,0.0093,0.0101,9.8734,0.0506,0.0247,0.0193,0.2567,MODERATE,0,0
14-07-2024 00:00,14-07-2024,00:00:00,0.22,15.15,23.4,50.26,1.431,14.31,0.432,0.3744,8.847,1.182,0.745,5.302,-0.0179,-0.0109,9.8544,-0.0069,0.0216,-0.0479,0.2381,LOW,0,0
14-07-2024 01:00,14-07-2024,01:00:00,0.04,15.15,23.3,50.21,1.465,14.65,0.4843,0.449,8.841,1.203,0.758,5.326,0.008,-0.0136,9.8161,-0.0283,0.076,-0.0117,0.2398,LOW,0,0
14-07-2024 02:00,14-07-2024,02:00:00,0,0.29,23.3,50.09,1.487,14.87,0.3106,0.4911,8.878,1.231,0.751,5.228,0.0037,0.0179,9.8282,-0.0056,0.0098,0.0188,0.1955,LOW,0,0
14-07-2024 03:00,14-07-2024,03:00:00,0.23,0.52,23.53,44.7,1.472,14.72,0.2244,0.4798,8.88,1.202,0.756,5.327,0.0088,-0.0143,9.7758,-0.0308,-0.0303,0.0171,0.1559,LOW,0,0
14-07-2024 04:00,14-07-2024,04:00:00,0,0.52,23.53,44.7,1.437,14.37,0.1166,0.463,8.886,1.237,0.783,5.243,-0.0069,-0.0064,9.8116,-0.0435,0.0222,-0.0369,0.0607,LOW,0,0
14-07-2024 05:00,14-07-2024,05:00:00,0,0.48,23.53,40.84,1.414,14.14,0.0284,0.4388,8.834,1.194,0.767,5.138,-0.0097,-0.0091,9.8089,-0.0388,0.0309,0.0477,0.037,LOW,0,0
14-07-2024 06:00,14-07-2024,06:00:00,0.12,0.39,23.65,40.96,1.388,13.88,-0.0423,0.4347,8.838,1.215,0.808,5.178,-0.0076,-0.0141,9.8118,-0.0049,-0.009,0.0185,0,LOW,0,0
14-07-2024 07:00,14-07-2024,07:00:00,7.33,7.68,30.98,48.15,1.502,15.02,0.0366,0.5363,8.846,1.215,0.811,5.402,-0.0386,0.0064,9.7799,0.0021,-0.0048,0.0219,0.0126,LOW,0,0
14-07-2024 08:00,14-07-2024,08:00:00,0.06,7.74,30.94,48.18,1.509,15.09,0.0217,0.5618,8.838,1.243,0.764,5.264,-0.0054,0.0019,9.8188,-0.0189,-0.06,0.0121,0.0104,LOW,0,0
14-07-2024 09:00,14-07-2024,09:00:00,0.05,7.56,30.99,48.09,1.555,15.55,0.0832,0.6126,8.836,1.207,0.813,5.194,-0.016,0.0046,9.8125,-0.0135,-0.0559,0.0072,0.0448,LOW,0,0
14-07-2024 10:00,14-07-2024,10:00:00,0.05,7.61,28.2,48.14,1.572,15.72,0.1358,0.5916,8.84,1.219,0.776,5.262,0.0232,0.0104,9.8118,-0.0004,0.0353,-0.0324,0.0725,LOW,0,0
14-07-2024 11:00,14-07-2024,11:00:00,0.17,7.79,28.38,48.17,1.596,15.96,0.1815,0.6167,8.844,1.224,0.794,5.238,-0.0067,-0.0135,9.7904,-0.0072,-0.0194,0.0481,0.1251,LOW,0,0
14-07-2024 12:00,14-07-2024,12:00:00,0,7.67,28.38,48.15,1.628,16.28,0.2394,0.6565,8.846,1.25,0.805,5.324,0.0062,-0.0001,9.8053,-0.0104,-0.0662,0.0343,0.1369,LOW,0,0
14-07-2024 13:00,14-07-2024,13:00:00,0,0.34,28.38,48.1,1.636,16.36,0.1339,0.6782,8.903,1.234,0.833,5.139,0.0184,0.0164,9.8163,-0.0086,0.0171,-0.023,0.095,LOW,0,0
14-07-2024 14:00,14-07-2024,14:00:00,0,0.28,28.36,48.1,1.619,16.19,0.1106,0.6633,8.901,1.226,0.76,5.282,0.0012,0.0075,9.8151,-0.0471,-0.0633,-0.0288,0.0852,LOW,0,0
14-07-2024 15:00,14-07-2024,15:00:00,0.09,0.32,28.31,48.06,1.629,16.29,0.0739,0.6619,8.905,1.226,0.731,5.336,-0.0075,-0.0119,9.7798,0.0563,0.0628,-0.0316,0.0843,LOW,0,0
14-07-2024 16:00,14-07-2024,16:00:00,0.02,0.29,28.34,48.08,1.622,16.22,0.0493,0.6514,8.906,1.252,0.808,5.373,-0.0168,0.0046,9.8567,0.013,-0.0138,-0.0575,0.0407,LOW,0,0
14-07-2024 17:00,14-07-2024,17:00:00,0.15,0.27,23.47,48.18,1.615,16.15,0.0199,0.6033,8.906,1.215,0.801,5.185,0,-0.0037,9.8082,0.0111,-0.0083,-0.0185,0.0568,LOW,0,0
14-07-2024 18:00,14-07-2024,18:00:00,0.04,0.31,23.52,48.22,1.571,15.71,-0.057,0.5721,8.901,1.204,0.812,5.229,0.0087,0.001,9.796,0.009,0.0233,-0.0337,0.0244,LOW,0,0
14-07-2024 19:00,14-07-2024,19:00:00,0.21,0.52,23.68,48.29,1.571,15.71,-0.0647,0.5902,8.908,1.21,0.857,5.268,0.0061,-0.0134,9.7985,-0.0424,-0.0308,-0.0003,0.0188,LOW,0,0
14-07-2024 20:00,14-07-2024,20:00:00,0,0.52,8.83,48.26,1.525,15.25,-0.0945,0.3484,8.913,1.16,0.784,5.236,0.0183,-0.0106,9.8309,0.0143,-0.0416,-0.0172,0,LOW,0,0
14-07-2024 21:00,14-07-2024,21:00:00,4.5,4.93,13.33,52.75,1.587,15.87,-0.0423,0.3391,8.914,1.201,0.778,5.269,-0.009,-0.0037,9.7882,0.0575,0.0149,-0.027,0,LOW,0,0
14-07-2024 22:00,14-07-2024,22:00:00,0.01,4.91,13.34,43.22,1.616,16.16,-0.006,0.2957,8.916,1.233,0.818,5.434,0.002,-0.0082,9.7801,-0.0007,0.0193,0.0049,0.0287,LOW,0,0
14-07-2024 23:00,14-07-2024,23:00:00,0,4.76,13.3,43.22,1.582,15.82,-0.0339,0.1959,8.912,1.231,0.768,5.315,0.0046,0.0002,9.816,0.0893,-0.046,-0.0416,0.0168,LOW,0,0
15-07-2024 00:00,15-07-2024,00:00:00,0,4.72,13.08,43.22,1.598,15.98,0.0275,0.1676,8.908,1.212,0.822,5.262,-0.0084,0.0012,9.8298,-0.0378,-0.0047,-0.0173,0.0362,LOW,0,0
15-07-2024 01:00,15-07-2024,01:00:00,0.03,4.54,13.07,43.25,1.597,15.97,0.0258,0.1316,8.907,1.18,0.794,5.235,-0.0042,0.0191,9.8137,-0.0957,0.0273,0.0506,0.0084,LOW,0,0
15-07-2024 02:00,15-07-2024,02:00:00,0,4.54,13.07,43.25,1.576,15.76,0.0516,0.0894,8.506,0.957,0.61,5.255,-0.0791,-0.0517,9.851,0.0923,-0.1563,-0.0248,0.1614,LOW,0,0
15-07-2024 03:00,15-07-2024,03:00:00,0.06,0.09,12.9,43.26,1.521,15.21,-0.0657,0.049,8.985,1.44,0.994,5.189,0.1118,0.0785,9.921,0.0446,-0.0468,0.0368,0.2088,LOW,0,0
15-07-2024 04:00,15-07-2024,04:00:00,0.14,0.22,13.04,43.4,1.442,14.42,-0.174,0.0051,8.961,1.202,0.783,5.267,-0.0244,-0.0247,9.8087,-0.0573,-0.0108,0.1182,0.0211,LOW,0,0
15-07-2024 05:00,15-07-2024,05:00:00,0,0.22,13.04,43.4,1.44,14.4,-0.1411,0.0264,8.95,1.18,0.805,5.25,-0.0005,-0.0093,9.7891,-0.0243,0.0189,0.0186,0.0209,LOW,0,0
15-07-2024 06:00,15-07-2024,06:00:00,0.05,0.27,12.97,43.4,1.441,14.41,-0.1572,0.0527,8.959,1.212,0.784,5.239,0.0014,0.0032,9.8068,-0.0935,0.0046,0.0184,0.0217,LOW,0,0
15-07-2024 07:00,15-07-2024,07:00:00,0.05,0.29,5.69,43.45,1.402,14.02,-0.1951,-0.1001,8.96,1.204,0.787,5.444,0.0027,-0.0064,9.8199,0.0317,0.0146,0.0289,0.031,LOW,0,0
15-07-2024 08:00,15-07-2024,08:00:00,0.11,0.4,5.74,43.5,1.361,13.61,-0.2158,-0.1481,8.963,1.253,0.792,5.149,-0.0151,-0.0034,9.8371,0.0729,0.0386,0.0048,0.0331,LOW,0,0
15-07-2024 09:00,15-07-2024,09:00:00,0,0.35,5.69,43.5,1.334,13.34,-0.1871,-0.2213,8.968,1.226,0.757,5.334,0.0028,0.0043,9.7609,-0.0018,-0.1135,-0.0138,0.0517,LOW,0,0
15-07-2024 10:00,15-07-2024,10:00:00,0,0.21,5.64,43.5,1.306,13.06,-0.1361,-0.2669,8.975,1.2,0.783,5.281,-0.0058,0.0017,9.7893,-0.0196,0.0017,0.0561,0,LOW,0,0
15-07-2024 11:00,15-07-2024,11:00:00,0,0.21,5.46,37.94,1.297,12.97,-0.1437,-0.2989,8.963,1.208,0.805,5.16,-0.0097,0.0156,9.8082,-0.0176,-0.0432,-0.0113,0.0084,LOW,0,0
15-07-2024 12:00,15-07-2024,12:00:00,0,0.16,5.46,37.94,1.27,12.7,-0.1708,-0.3575,8.965,1.193,0.796,5.365,-0.0105,0.0041,9.8735,0.0639,-0.0505,-0.061,0.0274,LOW,0,0
15-07-2024 13:00,15-07-2024,13:00:00,0,0.11,5.46,37.94,1.262,12.62,-0.1399,-0.3739,8.958,1.174,0.824,5.34,0.008,-0.0017,9.7968,-0.0083,-0.0498,0.008,0.0291,LOW,0,0
15-07-2024 14:00,15-07-2024,14:00:00,0,0,5.46,37.94,1.224,12.24,-0.137,-0.3956,8.99,1.19,0.79,5.346,0.0099,0.0252,9.8397,-0.0144,-0.0407,-0.0551,0.038,LOW,0,0
15-07-2024 15:00,15-07-2024,15:00:00,0.03,0.03,5.4,37.97,1.203,12.03,-0.1313,-0.4265,8.982,1.184,0.748,5.247,0.0139,-0.0012,9.7869,0.0124,0.0203,-0.0231,0.0492,LOW,0,0
15-07-2024 16:00,15-07-2024,16:00:00,0,0.03,5.38,37.97,1.19,11.9,-0.1151,-0.4314,8.981,1.23,0.782,5.337,0.0047,0.0018,9.7799,0.0624,-0.004,-0.0458,0.0605,LOW,0,0
15-07-2024 17:00,15-07-2024,17:00:00,1.62,1.66,6.85,39.6,1.184,11.84,-0.1129,-0.4317,8.985,1.222,0.774,5.23,-0.006,0.0122,9.8192,0.0015,-0.019,-0.05,0.0282,LOW,0,0
15-07-2024 18:00,15-07-2024,18:00:00,0.02,1.68,6.83,38.82,1.166,11.66,-0.1047,-0.4052,8.944,1.204,0.836,5.338,0.0014,0.005,9.8441,-0.0109,-0.0171,-0.063,0.048,LOW,0,0
15-07-2024 19:00,15-07-2024,19:00:00,0,1.68,6.62,38.82,1.184,11.84,-0.0778,-0.387,8.865,1.153,0.781,5.205,-0.0022,0.0031,9.7729,-0.0525,0.0125,-0.0174,0.023,LOW,0,0
15-07-2024 20:00,15-07-2024,20:00:00,0,1.67,6.62,38.82,1.192,11.92,-0.0319,-0.3331,8.866,1.215,0.786,5.269,-0.0133,0.0173,9.8065,-0.009,0.0627,0.0346,0.0404,LOW,0,0
15-07-2024 21:00,15-07-2024,21:00:00,7.8,9.44,9.92,46.47,1.262,12.62,0.059,-0.3251,8.872,1.237,0.824,5.318,0.027,0.0207,9.8057,0.0407,-0.0815,-0.0057,0.0259,LOW,0,0
15-07-2024 22:00,15-07-2024,22:00:00,0,9.44,9.91,46.47,1.278,12.78,0.088,-0.3373,8.873,1.193,0.761,5.19,0.0086,0.0008,9.8288,-0.02,-0.0275,-0.024,0.0483,LOW,0,0
15-07-2024 23:00,15-07-2024,23:00:00,0,7.82,9.91,46.47,1.249,12.49,0.0648,-0.333,8.869,1.162,0.79,5.415,-0.0088,0.0111,9.828,0.0138,-0.0667,0.0239,0.0446,LOW,0,0
16-07-2024 00:00,16-07-2024,00:00:00,0.02,7.83,9.93,46.42,1.263,12.63,0.0977,-0.335,8.795,1.126,0.758,5.352,-0.0292,-0.0114,9.8563,-0.0535,0.0549,-0.0643,0.0584,LOW,0,0
16-07-2024 01:00,16-07-2024,01:00:00,0,7.83,9.91,46.28,1.254,12.54,0.0694,-0.3434,8.799,1.218,0.839,5.235,-0.0014,-0.0154,9.8342,0.0158,-0.0194,0.0419,0.0587,LOW,0,0
16-07-2024 02:00,16-07-2024,02:00:00,17.19,25.02,27.1,63.47,1.505,15.05,0.3134,-0.0713,9.203,1.388,0.929,5.408,0.0995,0.0974,9.9379,0.0469,-0.0049,-0.0236,0.348,MODERATE,0,0
